"value","word"
"0.007147498375568551","artikel"
"0.001949317738791423","atto"
"0.003248862897985705","auch"
"0.009096816114359974","auf"
"0.001949317738791423","auflage"
"0.003898635477582846","aufsatz"
"0.001949317738791423","augusteischen"
"0.004548408057179987","augustus"
"0.016244314489928524","aus"
"0.001949317738791423","ausgangspunkte"
"0.002599090318388564","auswertebogen"
"0.002599090318388564","auswertung"
"0.003248862897985705","auszug"
"0.001949317738791423","authority"
"0.001949317738791423","autorinnen"
"0.002599090318388564","ba"
"0.002599090318388564","bachmann"
"0.002599090318388564","background"
"0.001949317738791423","bairro"
"0.002599090318388564","ball"
"0.002599090318388564","barth"
"0.001949317738791423","based"
"0.001949317738791423","baumert"
"0.002599090318388564","bd"
"0.004548408057179987","becker"
"0.002599090318388564","bedeutung"
"0.003248862897985705","beginn"
"0.002599090318388564","begrabene"
"0.002599090318388564","behavioral"
"0.003898635477582846","bei"
"0.004548408057179987","beispiel"
"0.001949317738791423","benefit"
"0.001949317738791423","berblick"
"0.002599090318388564","bericht"
"0.001949317738791423","berkeley"
"0.005198180636777128","berlin"
"0.002599090318388564","berliner"
"0.002599090318388564","bersetzung"
"0.003898635477582846","bersicht"
"0.002599090318388564","bescheinigung"
"0.001949317738791423","beschreibung"
"0.001949317738791423","bettina"
"0.003898635477582846","bgh"
"0.001949317738791423","bid"
"0.007147498375568551","bildung"
"0.003898635477582846","biographie"
"0.003898635477582846","bis"
"0.003248862897985705","bitte"
"0.001949317738791423","blatt"
"0.001949317738791423","bleicken"
"0.001949317738791423","boldrini"
"0.001949317738791423","booth"
"0.001949317738791423","borges"
"0.001949317738791423","bothell"
"0.002599090318388564","bourdieu"
"0.003898635477582846","brandes"
"0.002599090318388564","brasil"
"0.003248862897985705","brasilien"
"0.004548408057179987","brazil"
"0.002599090318388564","bredel"
"0.001949317738791423","brown"
"0.001949317738791423","bruce"
"0.001949317738791423","bsp"
"0.001949317738791423","buchmann"
"0.001949317738791423","buro"
"0.003248862897985705","byrne"
"0.001949317738791423","cap"
"0.002599090318388564","capacity"
"0.001949317738791423","capitalism"
"0.002599090318388564","carl"
"0.005847953216374269","casa"
"0.005198180636777128","case"
"0.001949317738791423","caspi"
"0.003248862897985705","cell"
"0.001949317738791423","celler"
"0.001949317738791423","ch"
"0.007147498375568551","change"
"0.002599090318388564","changing"
"0.011046133853151396","chapter"
"0.001949317738791423","chapters"
"0.003248862897985705","chicago"
"0.002599090318388564","children"
"0.002599090318388564","china"
"0.001949317738791423","christian"
"0.001949317738791423","clase"
"0.00649772579597141","cognitive"
"0.002599090318388564","colombetti"
"0.001949317738791423","colombia"
"0.002599090318388564","comparative"
"0.001949317738791423","complex"
"0.004548408057179987","compressed"
"0.001949317738791423","comunitario"
"0.001949317738791423","concept"
"0.003898635477582846","conflict"
"0.001949317738791423","consequences"
"0.003248862897985705","control"
"0.001949317738791423","costa"
"0.003898635477582846","costard"
"0.001949317738791423","craft"
"0.002599090318388564","criminal"
"0.003248862897985705","critical"
"0.002599090318388564","criticism"
"0.001949317738791423","crucial"
"0.003898635477582846","cult"
"0.003898635477582846","cultural"
"0.002599090318388564","cup"
"0.003898635477582846","current"
"0.002599090318388564","czada"
"0.004548408057179987","da"
"0.001949317738791423","darmstadt"
"0.01299545159194282","das"
"0.002599090318388564","dass"
"0.001949317738791423","data"
"0.001949317738791423","dcfr"
"0.03573749187784275","de"
"0.003248862897985705","debate"
"0.005847953216374269","deberes"
"0.003248862897985705","deci"
"0.005847953216374269","del"
"0.001949317738791423","delabar"
"0.007147498375568551","dem"
"0.002599090318388564","democracy"
"0.001949317738791423","democratization"
"0.007147498375568551","den"
"0.008447043534762833","depression"
"0.1078622482131254","der"
"0.029889538661468484","des"
"0.001949317738791423","desarrollo"
"0.005198180636777128","deutsch"
"0.005847953216374269","deutschen"
"0.005198180636777128","deutschland"
"0.007147498375568551","development"
"0.003248862897985705","didaktik"
"0.07277452891487979","die"
"0.004548408057179987","dieser"
"0.001949317738791423","different"
"0.002599090318388564","diffusion"
"0.001949317738791423","digital"
"0.002599090318388564","dilemmas"
"0.001949317738791423","discourse"
"0.002599090318388564","dissoziale"
"0.001949317738791423","distance"
"0.002599090318388564","dobie"
"0.002599090318388564","dokumentation"
"0.002599090318388564","dossier"
"0.001949317738791423","douglass"
"0.003898635477582846","dsm"
"0.001949317738791423","dtn"
"0.007147498375568551","durch"
"0.005198180636777128","döpfner"
"0.002599090318388564","döpfneretal"
"0.001949317738791423","econ"
"0.005198180636777128","economic"
"0.001949317738791423","edgar"
"0.005198180636777128","effects"
"0.003898635477582846","effekte"
"0.001949317738791423","efficiency"
"0.002599090318388564","ehemann"
"0.012345679012345678","ein"
"0.01299545159194282","eine"
"0.001949317738791423","einem"
"0.001949317738791423","einen"
"0.004548408057179987","einer"
"0.002599090318388564","eines"
"0.009096816114359974","einführung"
"0.003898635477582846","einleitung"
"0.012345679012345678","ejercicios"
"0.005198180636777128","el"
"0.002599090318388564","emotion"
"0.003898635477582846","emotional"
"0.005198180636777128","emotions"
"0.001949317738791423","empirical"
"0.011695906432748537","en"
"0.002599090318388564","encounters"
"0.011695906432748537","encyclopedia"
"0.002599090318388564","englisch"
"0.007797270955165692","english"
"0.001949317738791423","enlightened"
"0.002599090318388564","entsteht"
"0.003248862897985705","entstehung"
"0.004548408057179987","entwicklung"
"0.003248862897985705","entwurf"
"0.002599090318388564","environment"
"0.002599090318388564","erfolgreich"
"0.001949317738791423","erkenntnistheoretische"
"0.001949317738791423","erstellung"
"0.001949317738791423","ersten"
"0.001949317738791423","es"
"0.002599090318388564","esportivos"
"0.003898635477582846","estar"
"0.06367771280051981","et"
"0.004548408057179987","etal"
"0.002599090318388564","ethics"
"0.003248862897985705","eu"
"0.002599090318388564","eule"
"0.001949317738791423","eurobarometer"
"0.003898635477582846","europe"
"0.002599090318388564","evaluation"
"0.002599090318388564","eventos"
"0.003898635477582846","events"
"0.001949317738791423","examen"
"0.001949317738791423","experiencia"
"0.001949317738791423","exploring"
"0.002599090318388564","extended"
"0.002599090318388564","extending"
"0.003248862897985705","fachsp"
"0.003248862897985705","fall"
"0.001949317738791423","fallbeispiel"
"0.005198180636777128","fallbuch"
"0.001949317738791423","fallstudie"
"0.002599090318388564","familie"
"0.002599090318388564","favela"
"0.00649772579597141","favelas"
"0.002599090318388564","feedback"
"0.003248862897985705","fehler"
"0.002599090318388564","feminism"
"0.002599090318388564","fermi"
"0.001949317738791423","fermor"
"0.002599090318388564","fiduciary"
"0.005198180636777128","fifa"
"0.001949317738791423","fit"
"0.002599090318388564","fitzgerald"
"0.002599090318388564","flick"
"0.005198180636777128","flyer"
"0.002599090318388564","folgen"
"0.002599090318388564","forschung"
"0.001949317738791423","forschungsdesign"
"0.002599090318388564","fragebogen"
"0.001949317738791423","frank"
"0.001949317738791423","frankfurt"
"0.004548408057179987","frau"
"0.002599090318388564","friesacher"
"0.002599090318388564","fröhlich"
"0.003898635477582846","fsk"
"0.007797270955165692","fu"
"0.001949317738791423","funktionen"
"0.005847953216374269","future"
"0.002599090318388564","führung"
"0.021442495126705652","für"
"0.004548408057179987","gaffney"
"0.001949317738791423","gangs"
"0.002599090318388564","gattungserneuerung"
"0.001949317738791423","geht"
"0.005198180636777128","gender"
"0.001949317738791423","geographie"
"0.002599090318388564","geography"
"0.002599090318388564","gerlach"
"0.002599090318388564","german"
"0.001949317738791423","gerundio"
"0.005198180636777128","geschichte"
"0.001949317738791423","gesti"
"0.003898635477582846","gewalt"
"0.001949317738791423","glick"
"0.005847953216374269","global"
"0.002599090318388564","globalen"
"0.001949317738791423","gloria"
"0.001949317738791423","gonzales"
"0.005198180636777128","goor"
"0.007147498375568551","governance"
"0.001949317738791423","government"
"0.002599090318388564","gr"
"0.004548408057179987","gro"
"0.003898635477582846","group"
"0.005198180636777128","grundlagen"
"0.003898635477582846","gruppe"
"0.002599090318388564","guidelines"
"0.002599090318388564","guten"
"0.001949317738791423","gw"
"0.001949317738791423","gymnasium"
"0.001949317738791423","haehnel"
"0.005198180636777128","handbuch"
"0.004548408057179987","handeln"
"0.002599090318388564","handout"
"0.001949317738791423","handreichung"
"0.002599090318388564","handreichungen"
"0.001949317738791423","hank"
"0.002599090318388564","hans"
"0.002599090318388564","harlow"
"0.002599090318388564","harmer"
"0.001949317738791423","hart"
"0.002599090318388564","hartinger"
"0.002599090318388564","hartmut"
"0.001949317738791423","hasemann"
"0.001949317738791423","hausaufgabe"
"0.002599090318388564","hautzinger"
"0.002599090318388564","hedda"
"0.003248862897985705","hentig"
"0.001949317738791423","heute"
"0.003898635477582846","hg"
"0.002599090318388564","high"
"0.001949317738791423","historische"
"0.005198180636777128","history"
"0.003898635477582846","hoffmann"
"0.003248862897985705","horster"
"0.001949317738791423","hosting"
"0.001949317738791423","howell"
"0.005198180636777128","hrsg"
"0.002599090318388564","http"
"0.001949317738791423","human"
"0.001949317738791423","humangeographie"
"0.001949317738791423","hunger"
"0.002599090318388564","ibn"
"0.004548408057179987","ich"
"0.002599090318388564","identity"
"0.001949317738791423","identität"
"0.001949317738791423","ihrer"
"0.009746588693957114","ii"
"0.007797270955165692","iii"
"0.03248862897985705","im"
"0.002599090318388564","image"
"0.003898635477582846","immigration"
"0.002599090318388564","impact"
"0.001949317738791423","impactos"
"0.002599090318388564","imperativo"
"0.002599090318388564","imperfecto"
"0.001949317738791423","indefinido"
"0.001949317738791423","individuelle"
"0.002599090318388564","individuellen"
"0.002599090318388564","industrial"
"0.002599090318388564","ingrid"
"0.004548408057179987","inklusion"
"0.003248862897985705","innen"
"0.001949317738791423","integration"
"0.002599090318388564","internet"
"0.002599090318388564","interventionen"
"0.004548408057179987","introduction"
"0.002599090318388564","invisible"
"0.001949317738791423","iran"
"0.003248862897985705","islam"
"0.003248862897985705","islamische"
"0.002599090318388564","islamischen"
"0.009746588693957114","ist"
"0.003248862897985705","iuventutis"
"0.007147498375568551","iv"
"0.001949317738791423","jacques"
"0.001299545159194282","jagt"
"0.001299545159194282","jahn"
"0.001949317738791423","jahre"
"0.001299545159194282","jakes"
"0.001299545159194282","janas"
"0.00649772579597141","janeiro"
"0.001299545159194282","janeiros"
"0.001299545159194282","jay"
"0.003248862897985705","jean"
"0.001299545159194282","jede"
"0.001299545159194282","jeffrey"
"0.003898635477582846","jeremy"
"0.001299545159194282","jeux"
"0.002599090318388564","jewish"
"0.001299545159194282","jneuro2013"
"0.002599090318388564","joachim"
"0.001299545159194282","joel"
"0.001299545159194282","joern"
"0.001299545159194282","johanna"
"0.001299545159194282","joppke"
"0.001299545159194282","joseph"
"0.005847953216374269","journal"
"0.001299545159194282","jphysiol01442"
"0.002599090318388564","judgment"
"0.002599090318388564","jugend"
"0.00649772579597141","jugendalter"
"0.001299545159194282","jugendlichen"
"0.005198180636777128","jugendpsychiatrie"
"0.002599090318388564","juli"
"0.001299545159194282","justice"
"0.001299545159194282","justification"
"0.001949317738791423","jürgen"
"0.001299545159194282","kailitz"
"0.001299545159194282","kal"
"0.002599090318388564","kant"
"0.02079272254710851","kap"
"0.001299545159194282","kap1"
"0.001299545159194282","kap4"
"0.023391812865497075","kapitel"
"0.001299545159194282","kapitel2"
"0.002599090318388564","kapitel8"
"0.002599090318388564","karl"
"0.001299545159194282","karten"
"0.001299545159194282","kasparek"
"0.001299545159194282","kasten"
"0.001299545159194282","katoryano"
"0.001299545159194282","kawahara"
"0.001299545159194282","kawakami"
"0.005847953216374269","kc"
"0.001299545159194282","keasling"
"0.001949317738791423","keller"
"0.001299545159194282","kern"
"0.001299545159194282","kidern"
"0.001299545159194282","kiel"
"0.001299545159194282","kiju"
"0.008447043534762833","kinder"
"0.001299545159194282","kinderbetreuung"
"0.003248862897985705","kindern"
"0.002599090318388564","kindheit"
"0.003248862897985705","kirche"
"0.005198180636777128","klaus"
"0.001949317738791423","klein"
"0.001949317738791423","koch"
"0.002599090318388564","kohlerkreuter"
"0.002599090318388564","kohli"
"0.003248862897985705","kokinov"
"0.002599090318388564","kommentar"
"0.001949317738791423","kommunikation"
"0.001949317738791423","komplexe"
"0.001949317738791423","konjunktionen"
"0.001949317738791423","konstruktion"
"0.003898635477582846","kontext"
"0.002599090318388564","konzept"
"0.001949317738791423","kreyenfeld"
"0.001949317738791423","kriesi"
"0.002599090318388564","kritik"
"0.004548408057179987","kruse"
"0.001949317738791423","kuhl"
"0.003248862897985705","kultur"
"0.004548408057179987","kunst"
"0.001949317738791423","könig"
"0.01299545159194282","la"
"0.001949317738791423","labor"
"0.005198180636777128","lambo"
"0.001949317738791423","lang"
"0.003898635477582846","language"
"0.003248862897985705","lbs"
"0.003248862897985705","le"
"0.002599090318388564","leadership"
"0.002599090318388564","learning"
"0.002599090318388564","lebenszeit"
"0.001949317738791423","lebiere"
"0.002599090318388564","lehrbuch"
"0.001949317738791423","lehrer"
"0.004548408057179987","leitfaden"
"0.003898635477582846","lernen"
"0.002599090318388564","lernentwicklung"
"0.002599090318388564","les"
"0.003248862897985705","lesen"
"0.001949317738791423","levy"
"0.001949317738791423","life"
"0.003248862897985705","lincoln"
"0.001949317738791423","lindauer"
"0.001949317738791423","linke"
"0.001949317738791423","lisis"
"0.003248862897985705","list"
"0.009096816114359974","lit"
"0.005198180636777128","literary"
"0.00649772579597141","literatur"
"0.002599090318388564","local"
"0.002599090318388564","logic"
"0.002599090318388564","london"
"0.003248862897985705","long"
"0.002599090318388564","longman"
"0.00649772579597141","making"
"0.002599090318388564","management"
"0.001949317738791423","marginal"
"0.003898635477582846","margraf"
"0.001949317738791423","marina"
"0.001949317738791423","market"
"0.004548408057179987","martin"
"0.001949317738791423","marxist"
"0.001949317738791423","mas"
"0.001949317738791423","mascarenhas"
"0.002599090318388564","material"
"0.002599090318388564","matthias"
"0.001949317738791423","measures"
"0.009096816114359974","mega"
"0.002599090318388564","melo"
"0.001949317738791423","menschen"
"0.004548408057179987","methoden"
"0.003898635477582846","meyer"
"0.001949317738791423","mico"
"0.001949317738791423","middle"
"0.001949317738791423","migrant"
"0.003248862897985705","migration"
"0.005198180636777128","mind"
"0.001949317738791423","minimalskizze"
"0.001949317738791423","mirrored"
"0.016244314489928524","mit"
"0.002599090318388564","mitbringen"
"0.002599090318388564","mitchell"
"0.003248862897985705","model"
"0.001949317738791423","modelle"
"0.001949317738791423","modo"
"0.001949317738791423","moire"
"0.002599090318388564","moms"
"0.005198180636777128","moral"
"0.004548408057179987","mu"
"0.001949317738791423","museum"
"0.001949317738791423","müller"
"0.001949317738791423","münchen"
"0.001949317738791423","na"
"0.005847953216374269","nach"
"0.002599090318388564","nadelhoffer"
"0.001949317738791423","nahmias"
"0.005198180636777128","narrative"
"0.003898635477582846","nat"
"0.002599090318388564","national"
"0.001949317738791423","native"
"0.003898635477582846","natl"
"0.002599090318388564","networks"
"0.001949317738791423","neue"
"0.002599090318388564","neurosci"
"0.003248862897985705","neuroscience"
"0.00649772579597141","new"
"0.002599090318388564","newton"
"0.001949317738791423","nexus"
"0.002599090318388564","nib"
"0.00649772579597141","nicht"
"0.003248862897985705","nin"
"0.005847953216374269","note"
"0.001949317738791423","nr"
"0.002599090318388564","nt"
"0.005847953216374269","nur"
"0.002599090318388564","nutzen"
"0.001949317738791423","nutzung"
"0.001949317738791423","obligation"
"0.005198180636777128","oder"
"0.002599090318388564","oe"
"0.002599090318388564","oevermann"
"0.002599090318388564","oldenburger"
"0.002599090318388564","olympia"
"0.003248862897985705","olympics"
"0.002599090318388564","omena"
"0.003898635477582846","one"
"0.002599090318388564","oriented"
"0.001949317738791423","orthographie"
"0.003898635477582846","osnabrück"
"0.001949317738791423","otto"
"0.002599090318388564","oxford"
"0.002599090318388564","page"
"0.001949317738791423","pages"
"0.001949317738791423","pan"
"0.003898635477582846","paper"
"0.010396361273554255","para"
"0.002599090318388564","part"
"0.001949317738791423","participio"
"0.001949317738791423","patient"
"0.001949317738791423","patrick"
"0.002599090318388564","paul"
"1.0","pdf"
"0.004548408057179987","peace"
"0.001949317738791423","peacebuilding"
"0.003898635477582846","pearson"
"0.001949317738791423","performance"
"0.001949317738791423","personen"
"0.002599090318388564","perspective"
"0.001949317738791423","perspektive"
"0.002599090318388564","perspektiven"
"0.001949317738791423","pestalozzi"
"0.00649772579597141","petermann"
"0.007797270955165692","petra"
"0.002599090318388564","petrodel"
"0.002599090318388564","petrov"
"0.002599090318388564","pfaffenbach"
"0.003898635477582846","pflegewissenschaft"
"0.001949317738791423","pflichttext"
"0.001949317738791423","philip"
"0.001299545159194282","physical"
"0.001299545159194282","physik"
"0.001299545159194282","phänomenorientierung"
"0.001299545159194282","piazza"
"0.001949317738791423","pietas"
"0.001299545159194282","pigs"
"0.001299545159194282","pikas"
"0.001299545159194282","pink"
"0.001299545159194282","pizzaro"
"0.001299545159194282","pk"
"0.001299545159194282","plan"
"0.001949317738791423","planning"
"0.001299545159194282","plant"
"0.001299545159194282","plantinga"
"0.001299545159194282","platz"
"0.001299545159194282","platzer"
"0.001299545159194282","playing"
"0.001299545159194282","ple"
"0.001949317738791423","please"
"0.001299545159194282","pleasure"
"0.001299545159194282","plos"
"0.001299545159194282","plüssigkeiten"
"0.001299545159194282","pms16"
"0.001299545159194282","poaching"
"0.002599090318388564","poe"
"0.001299545159194282","poem"
"0.003248862897985705","policy"
"0.00649772579597141","political"
"0.005198180636777128","politics"
"0.003248862897985705","politik"
"0.002599090318388564","politikwiss"
"0.005847953216374269","politikwissenschaftliche"
"0.002599090318388564","politische"
"0.002599090318388564","poor"
"0.001949317738791423","popmusik"
"0.001949317738791423","positive"
"0.005198180636777128","poustka"
"0.005847953216374269","poverty"
"0.00649772579597141","power"
"0.005198180636777128","ppt"
"0.009746588693957114","practicar"
"0.002599090318388564","practice"
"0.001949317738791423","praxis"
"0.001949317738791423","preposiciones"
"0.005847953216374269","press"
"0.002599090318388564","prest"
"0.003248862897985705","princeps"
"0.001949317738791423","prinzipats"
"0.002599090318388564","prinzipien"
"0.002599090318388564","private"
"0.002599090318388564","privileg"
"0.003898635477582846","problemverhalten"
"0.003898635477582846","proc"
"0.002599090318388564","proceedings"
"0.002599090318388564","processing"
"0.002599090318388564","production"
"0.003248862897985705","pronombres"
"0.001299545159194282","protokoll"
"0.001299545159194282","proximi"
"0.002599090318388564","proxy"
"0.002599090318388564","prozess"
"0.001949317738791423","präsentation"
"0.005847953216374269","public"
"0.003248862897985705","pädagogik"
"0.001949317738791423","qin"
"0.003248862897985705","qog"
"0.003898635477582846","qualitative"
"0.003248862897985705","quasi"
"0.008447043534762833","quelle"
"0.001949317738791423","quellen"
"0.002599090318388564","ragotzky"
"0.001949317738791423","rankings"
"0.001949317738791423","raum"
"0.001949317738791423","read"
"0.004548408057179987","reader"
"0.004548408057179987","reading"
"0.003248862897985705","recherchieren"
"0.002599090318388564","recht"
"0.002599090318388564","rechts"
"0.003898635477582846","referat"
"0.003898635477582846","reform"
"0.005198180636777128","reinicke"
"0.002599090318388564","relationships"
"0.001949317738791423","relativos"
"0.002599090318388564","religion"
"0.002599090318388564","remmers"
"0.002599090318388564","repaso"
"0.002599090318388564","report"
"0.007797270955165692","research"
"0.002599090318388564","reuber"
"0.003898635477582846","rev"
"0.007147498375568551","review"
"0.001949317738791423","revitalisation"
"0.00649772579597141","reynke"
"0.001949317738791423","rica"
"0.003898635477582846","richtig"
"0.002599090318388564","richtlinie"
"0.002599090318388564","rights"
"0.002599090318388564","rilinger"
"0.010396361273554255","rio"
"0.002599090318388564","roberts"
"0.001949317738791423","role"
"0.001949317738791423","rosa"
"0.003248862897985705","rousseau"
"0.002599090318388564","routledge"
"0.001949317738791423","rs"
"0.001949317738791423","ru"
"0.001949317738791423","rural"
"0.003248862897985705","ryan"
"0.002599090318388564","röhm"
"0.001949317738791423","rückkehr"
"0.001949317738791423","saller"
"0.002599090318388564","satz"
"0.002599090318388564","scarantino"
"0.002599090318388564","scham"
"0.002599090318388564","schierbaum"
"0.001949317738791423","schiller"
"0.00649772579597141","schmidt"
"0.002599090318388564","schmitter"
"0.00649772579597141","schneider"
"0.003248862897985705","schreiben"
"0.002599090318388564","schritt"
"0.007797270955165692","schule"
"0.001949317738791423","schulen"
"0.002599090318388564","schulqualitätsdebatte"
"0.003898635477582846","sci"
"0.009746588693957114","science"
"0.002599090318388564","sealy"
"0.002599090318388564","sector"
"0.003248862897985705","security"
"0.001299545159194282","seekatz"
"0.003248862897985705","seen"
"0.001299545159194282","sehr"
"0.002599090318388564","sein"
"0.001949317738791423","seine"
"0.001299545159194282","seinem"
"0.001299545159194282","seiner"
"0.001299545159194282","seit"
"0.005198180636777128","seite"
"0.001299545159194282","seite10"
"0.001299545159194282","seiten"
"0.002599090318388564","sek"
"0.001299545159194282","selden"
"0.001949317738791423","selection"
"0.001299545159194282","selektion"
"0.004548408057179987","self"
"0.001299545159194282","sellinger"
"0.001299545159194282","seminar"
"0.003248862897985705","seminartext"
"0.001299545159194282","sense"
"0.001299545159194282","sensing"
"0.001299545159194282","sensitive"
"0.001299545159194282","sentimientos"
"0.003898635477582846","ser"
"0.001299545159194282","serdar"
"0.001949317738791423","series"
"0.001299545159194282","setupreq"
"0.001299545159194282","sexism"
"0.001299545159194282","sh"
"0.002599090318388564","shareholder"
"0.001299545159194282","shimp"
"0.001299545159194282","shklovsky"
"0.001949317738791423","sicherheit"
"0.002599090318388564","sicht"
"0.001949317738791423","sie"
"0.001949317738791423","simon"
"0.002599090318388564","sind"
"0.002599090318388564","single"
"0.002599090318388564","sitcoms"
"0.010396361273554255","sitzung"
"0.002599090318388564","skript"
"0.002599090318388564","slum"
"0.003248862897985705","smith"
"0.007797270955165692","social"
"0.005198180636777128","society"
"0.001949317738791423","socio"
"0.001949317738791423","sociology"
"0.002599090318388564","soja"
"0.001949317738791423","solga"
"0.00649772579597141","soluciones"
"0.005847953216374269","son"
"0.002599090318388564","sonderheft"
"0.002599090318388564","soziale"
"0.001949317738791423","sozialen"
"0.003898635477582846","sozialforschung"
"0.001949317738791423","sozialisation"
"0.004548408057179987","sport"
"0.002599090318388564","sprache"
"0.002599090318388564","spss"
"0.002599090318388564","staat"
"0.003248862897985705","stadt"
"0.001949317738791423","stand"
"0.002599090318388564","stanford"
"0.001949317738791423","stanz"
"0.009746588693957114","state"
"0.002599090318388564","stefan"
"0.002599090318388564","steffens"
"0.005198180636777128","steinbrink"
"0.001949317738791423","stollberg"
"0.001949317738791423","story"
"0.003898635477582846","strategies"
"0.003248862897985705","strategy"
"0.002599090318388564","streeck"
"0.001949317738791423","stress"
"0.002599090318388564","structure"
"0.004548408057179987","studie"
"0.003248862897985705","studienbuch"
"0.002599090318388564","studies"
"0.003898635477582846","study"
"0.007797270955165692","stykow"
"0.004548408057179987","störungen"
"0.001949317738791423","subjuntivo"
"0.002599090318388564","success"
"0.001949317738791423","summer"
"0.003248862897985705","survey"
"0.003248862897985705","system"
"0.001949317738791423","sz"
"0.004548408057179987","teaching"
"0.002599090318388564","teamforschung"
"0.002599090318388564","technique"
"0.014944769330734242","teil"
"0.001949317738791423","teil1"
"0.001949317738791423","teor"
"0.002599090318388564","term"
"0.001949317738791423","termine"
"0.03248862897985705","text"
"0.005847953216374269","texte"
"0.003248862897985705","thema"
"0.002599090318388564","theologie"
"0.002599090318388564","theorie"
"0.001949317738791423","theories"
"0.018193632228719947","theory"
"0.003898635477582846","thomas"
"0.001949317738791423","thompson"
"0.004548408057179987","three"
"0.001949317738791423","tiempo"
"0.001949317738791423","tiger"
"0.001949317738791423","til"
"0.002599090318388564","tillmann"
"0.003248862897985705","title"
"0.007147498375568551","tourism"
"0.001949317738791423","tourismus"
"0.002599090318388564","trautmann"
"0.002599090318388564","trusts"
"0.001949317738791423","tulo"
"0.001949317738791423","turismo"
"0.001949317738791423","types"
"0.001949317738791423","typische"
"0.001949317738791423","uk"
"0.001949317738791423","um"
"0.002599090318388564","umgang"
"0.005198180636777128","un"
"0.001949317738791423","una"
"0.13580246913580246","und"
"0.001949317738791423","understanding"
"0.002599090318388564","ungarn"
"0.009096816114359974","university"
"0.004548408057179987","unterricht"
"0.001949317738791423","upp"
"0.003898635477582846","urban"
"0.001949317738791423","urteil"
"0.005847953216374269","usa"
"0.001949317738791423","using"
"0.001949317738791423","uwe"
"0.001949317738791423","v1"
"0.002599090318388564","value"
"0.001949317738791423","van"
"0.002599090318388564","vera"
"0.001949317738791423","verantwortung"
