filename;class;prediction;proba
0162b4b28392d725dfddb40704378fd0-1.jpg;0;0;0.13400237

0162b4b28392d725dfddb40704378fd0-2.jpg;0;0;0.06981374

0162b4b28392d725dfddb40704378fd0-3.jpg;0;0;0.32245272

0162b4b28392d725dfddb40704378fd0-4.jpg;0;0;0.10654399

01a37ede9550f656ea1c12139ced1ded-1.jpg;0;0;0.00549077

01a37ede9550f656ea1c12139ced1ded-2.jpg;0;0;0.00617954

01a37ede9550f656ea1c12139ced1ded-3.jpg;0;0;0.06204503

01a37ede9550f656ea1c12139ced1ded-4.jpg;0;0;0.03752236

01a37ede9550f656ea1c12139ced1ded-5.jpg;0;0;0.16427064

01a779f8b6634039e186920898e7a270-1.jpg;0;0;0.01391964

01a779f8b6634039e186920898e7a270-2.jpg;0;0;0.00095602

01a779f8b6634039e186920898e7a270-3.jpg;0;0;0.00422707

01a779f8b6634039e186920898e7a270-4.jpg;0;0;0.00012624

01a779f8b6634039e186920898e7a270-5.jpg;0;0;0.00018261

01ee82f2ec05c0e273d229b5e9412379-1.jpg;0;0;0.02750629

01ee82f2ec05c0e273d229b5e9412379-2.jpg;0;0;0.00888751

01ee82f2ec05c0e273d229b5e9412379-3.jpg;0;0;0.10475564

0212d8763ecad547fd80fb787f6d4e90-1.jpg;0;0;0.09101748

0212d8763ecad547fd80fb787f6d4e90-2.jpg;0;1;0.57551891

0212d8763ecad547fd80fb787f6d4e90-3.jpg;0;1;0.56565589

0212d8763ecad547fd80fb787f6d4e90-4.jpg;0;0;0.36684141

0212d8763ecad547fd80fb787f6d4e90-5.jpg;0;0;0.05676282

02d2ad06afc4bb83a293c4e7ed2ae5aa-1.jpg;0;0;0.04560044

031bba3187f74a520f68b307eedae901-1.jpg;0;0;0.03358959

031bba3187f74a520f68b307eedae901-2.jpg;0;0;0.08292671

031bba3187f74a520f68b307eedae901-3.jpg;0;0;0.12464498

031bba3187f74a520f68b307eedae901-4.jpg;0;0;0.06070817

031bba3187f74a520f68b307eedae901-5.jpg;0;0;0.41783008

033d876a8e57617561dfe55462693689-1.jpg;0;0;0.09719358

033d876a8e57617561dfe55462693689-2.jpg;0;0; 7.43575656e-05

033d876a8e57617561dfe55462693689-3.jpg;0;0; 5.33390230e-05

033d876a8e57617561dfe55462693689-4.jpg;0;0;0.00012984

033d876a8e57617561dfe55462693689-5.jpg;0;0; 1.36114477e-06

03a77b2cee9aadbe6e0f3e55c6d1faee-1.jpg;0;0;0.09847368

03cdcf63dff311dde7c38e04af1ddfbc-1.jpg;0;0;0.00139171

03cdcf63dff311dde7c38e04af1ddfbc-2.jpg;0;0;0.09263887

03cdcf63dff311dde7c38e04af1ddfbc-3.jpg;0;0;0.0002476

03cdcf63dff311dde7c38e04af1ddfbc-4.jpg;0;0;0.00952851

03cdcf63dff311dde7c38e04af1ddfbc-5.jpg;0;1;0.58358085

03da6b1bf0003457271d04c5aa3086d7-1.jpg;0;0;0.35410067

043b96f9a78ba21cb39303f861be5f4e-1.jpg;0;0;0.00118006

043b96f9a78ba21cb39303f861be5f4e-2.jpg;0;0;0.00125927

043b96f9a78ba21cb39303f861be5f4e-3.jpg;0;0;0.00022333

043b96f9a78ba21cb39303f861be5f4e-4.jpg;0;0;0.00176853

043b96f9a78ba21cb39303f861be5f4e-5.jpg;0;0;0.00357707

04947ef71aadc20771b4181c6fb36261-1.jpg;0;0;0.09363521

04947ef71aadc20771b4181c6fb36261-2.jpg;0;0;0.03407145

04e24357dd658bff8cb71700535d048c-1.jpg;0;0;0.05910746

050b386918277dec5e01c6aaea426d6a-1.jpg;0;1;0.62597096

050b386918277dec5e01c6aaea426d6a-2.jpg;0;0;0.15655421

051722a5a595b5be3746dbf53f0b9d25-1.jpg;0;0;0.00060526

051722a5a595b5be3746dbf53f0b9d25-2.jpg;0;0; 9.47977605e-05

051722a5a595b5be3746dbf53f0b9d25-3.jpg;0;0;0.0008006

051722a5a595b5be3746dbf53f0b9d25-4.jpg;0;0;0.00267774

051722a5a595b5be3746dbf53f0b9d25-5.jpg;0;0;0.00191969

051800922464347fd1b529fe352fd5f2-1.jpg;0;0;0.00454103

051800922464347fd1b529fe352fd5f2-2.jpg;0;0;0.00487747

051800922464347fd1b529fe352fd5f2-3.jpg;0;0;0.00102466

051800922464347fd1b529fe352fd5f2-4.jpg;0;0;0.00032239

051800922464347fd1b529fe352fd5f2-5.jpg;0;0;0.00046196

054aba77c65a18d02f8f8b04056137bd-1.jpg;0;0;0.01929448

058bbdee48d5f0d506e10def942c2241-1.jpg;0;0;0.0048755

058bbdee48d5f0d506e10def942c2241-2.jpg;0;0;0.05004165

058bbdee48d5f0d506e10def942c2241-3.jpg;0;0;0.13548903

058bbdee48d5f0d506e10def942c2241-4.jpg;0;0;0.19446275

058bbdee48d5f0d506e10def942c2241-5.jpg;0;0;0.02853024

059600524e5fa4fff9c72854ae7c70dc-1.jpg;0;0;0.02105227

059600524e5fa4fff9c72854ae7c70dc-2.jpg;0;0;0.01354352

059600524e5fa4fff9c72854ae7c70dc-3.jpg;0;0;0.02348456

059600524e5fa4fff9c72854ae7c70dc-4.jpg;0;1;0.62182432

059600524e5fa4fff9c72854ae7c70dc-5.jpg;0;0;0.02208122

059ba8aa30a94707f1eaeba87d481fa6-1.jpg;0;0;0.11404978

059ba8aa30a94707f1eaeba87d481fa6-2.jpg;0;0;0.04965192

059ba8aa30a94707f1eaeba87d481fa6-3.jpg;0;0;0.05484708

059ba8aa30a94707f1eaeba87d481fa6-4.jpg;0;0;0.33132032

059ba8aa30a94707f1eaeba87d481fa6-5.jpg;0;0;0.15898193

05ab0e08b4976afbd87d856907ba9b08-1.jpg;0;0;0.04932699

05ab0e08b4976afbd87d856907ba9b08-2.jpg;0;0;0.01078095

05ab0e08b4976afbd87d856907ba9b08-3.jpg;0;0;0.00444654

05ab0e08b4976afbd87d856907ba9b08-4.jpg;0;0;0.00099643

05ab0e08b4976afbd87d856907ba9b08-5.jpg;0;0;0.00285674

05fa33e33ab034a53801eccffab8a8ac-1.jpg;0;0;0.00056815

05fa33e33ab034a53801eccffab8a8ac-2.jpg;0;0;0.00068702

05fa33e33ab034a53801eccffab8a8ac-3.jpg;0;0;0.00336671

0612d3a2058a5861c3a86e1405eed12d-1.jpg;0;0;0.01251562

0612d3a2058a5861c3a86e1405eed12d-2.jpg;0;0; 1.39994245e-05

0612d3a2058a5861c3a86e1405eed12d-3.jpg;0;0;0.00084056

0612d3a2058a5861c3a86e1405eed12d-4.jpg;0;0;0.00054453

0612d3a2058a5861c3a86e1405eed12d-5.jpg;0;0; 1.83983775e-05

062f7f04e66b33b219b637226ca659f6-1.jpg;0;0;0.2403433

062f7f04e66b33b219b637226ca659f6-2.jpg;0;0;0.04709937

062f7f04e66b33b219b637226ca659f6-3.jpg;0;0;0.01923781

062f7f04e66b33b219b637226ca659f6-4.jpg;0;0;0.18270019

062f7f04e66b33b219b637226ca659f6-5.jpg;0;0;0.02535115

069a60c6a53dadf26604b923c71192bb-1.jpg;0;1;0.94731587

069a60c6a53dadf26604b923c71192bb-2.jpg;0;0;0.23184991

069a60c6a53dadf26604b923c71192bb-3.jpg;0;0;0.06775495

069a60c6a53dadf26604b923c71192bb-4.jpg;0;0;0.36713484

069a60c6a53dadf26604b923c71192bb-5.jpg;0;0;0.27988833

06b3fcdd42c92b8a37b904f4db6c2251-1.jpg;0;0;0.01235535

06c30d59601952120eea92c35a7812f5-1.jpg;0;0;0.06288917

06c30d59601952120eea92c35a7812f5-2.jpg;0;0;0.04947067

06c30d59601952120eea92c35a7812f5-3.jpg;0;0;0.08643507

06c79a3b69a92e582ec2c6307a78bc8d-1.jpg;0;0;0.01395138

06c79a3b69a92e582ec2c6307a78bc8d-2.jpg;0;0;0.00152542

06c79a3b69a92e582ec2c6307a78bc8d-3.jpg;0;0;0.04056843

06c79a3b69a92e582ec2c6307a78bc8d-4.jpg;0;0;0.0167411

06c79a3b69a92e582ec2c6307a78bc8d-5.jpg;0;0;0.05826592

06ed9064874a4f25100ceee7f0aba111-1.jpg;0;0;0.00313301

06ed9064874a4f25100ceee7f0aba111-2.jpg;0;0;0.00095043

06ed9064874a4f25100ceee7f0aba111-3.jpg;0;0;0.00372909

06ed9064874a4f25100ceee7f0aba111-4.jpg;0;0;0.04748118

06ed9064874a4f25100ceee7f0aba111-5.jpg;0;0;0.00193241

06fb17998ea2c31d10bf70e32abfd70e-1.jpg;0;0;0.01640421

071e9a3c2811f70db3bac220aaa325bb-1.jpg;0;0;0.00726093

071e9a3c2811f70db3bac220aaa325bb-2.jpg;0;0;0.37461138

071e9a3c2811f70db3bac220aaa325bb-3.jpg;0;0;0.07567596

071e9a3c2811f70db3bac220aaa325bb-4.jpg;0;0;0.38180205

071e9a3c2811f70db3bac220aaa325bb-5.jpg;0;0;0.41296628

077f7345213471a77e5f1f91eded5d01-1.jpg;0;0;0.00619863

077f7345213471a77e5f1f91eded5d01-2.jpg;0;0;0.00021533

077f7345213471a77e5f1f91eded5d01-3.jpg;0;0; 8.64236354e-05

077f7345213471a77e5f1f91eded5d01-4.jpg;0;0;0.00056948

077f7345213471a77e5f1f91eded5d01-5.jpg;0;0;0.00450029

07ba695f0f6d26f2251b65ca72ab70be-1.jpg;0;0;0.00781603

07bea47871ed05471345b43123c36787-1.jpg;0;0;0.09772673

07bea47871ed05471345b43123c36787-2.jpg;0;0;0.00053157

07bea47871ed05471345b43123c36787-3.jpg;0;0; 9.73650240e-05

07bea47871ed05471345b43123c36787-4.jpg;0;0;0.00425872

07bea47871ed05471345b43123c36787-5.jpg;0;0;0.00182378

07cac602bf944c6d9e86fd133f08b72d-1.jpg;0;0;0.02109598

07cde945fac8339aa3fc35462201db63-1.jpg;0;0;0.06677084

07cde945fac8339aa3fc35462201db63-2.jpg;0;0;0.17015576

07cde945fac8339aa3fc35462201db63-3.jpg;0;0;0.15588987

07cde945fac8339aa3fc35462201db63-4.jpg;0;0;0.22903164

07cde945fac8339aa3fc35462201db63-5.jpg;0;0;0.32244629

07e535ad79bcbd2f6995a0bc8e6d8507-1.jpg;0;0;0.21060678

07e535ad79bcbd2f6995a0bc8e6d8507-2.jpg;0;0;0.00766537

07e535ad79bcbd2f6995a0bc8e6d8507-3.jpg;0;0;0.03042767

07e535ad79bcbd2f6995a0bc8e6d8507-4.jpg;0;0;0.01585758

08199c77dbbcd19a24cf4bda154a29da-1.jpg;0;0;0.03168238

08199c77dbbcd19a24cf4bda154a29da-2.jpg;0;0; 6.29208153e-05

08199c77dbbcd19a24cf4bda154a29da-3.jpg;0;0; 3.09386996e-06

08199c77dbbcd19a24cf4bda154a29da-4.jpg;0;0; 4.64988852e-06

08199c77dbbcd19a24cf4bda154a29da-5.jpg;0;0; 2.22861254e-05

08c4995275eeee8c23c325a0dc12ecfb-1.jpg;0;0;0.00486238

08c4995275eeee8c23c325a0dc12ecfb-2.jpg;0;0;0.00325163

08c4995275eeee8c23c325a0dc12ecfb-3.jpg;0;0;0.00027071

08c4995275eeee8c23c325a0dc12ecfb-4.jpg;0;0;0.05265408

08c4995275eeee8c23c325a0dc12ecfb-5.jpg;0;0;0.07635038

08f9bbd025373e6df217a68a05565d9a-1.jpg;0;0;0.00575713

08f9bbd025373e6df217a68a05565d9a-2.jpg;0;0;0.19330719

08f9bbd025373e6df217a68a05565d9a-3.jpg;0;0;0.00012105

08f9bbd025373e6df217a68a05565d9a-4.jpg;0;0;0.00119287

08f9bbd025373e6df217a68a05565d9a-5.jpg;0;0;0.00106713

0918c16c382db7edb4788c1a70228c06-1.jpg;0;0;0.00350373

0918c16c382db7edb4788c1a70228c06-2.jpg;0;0;0.00015371

0918c16c382db7edb4788c1a70228c06-3.jpg;0;0;0.00626693

0918c16c382db7edb4788c1a70228c06-4.jpg;0;0;0.0001511

0918c16c382db7edb4788c1a70228c06-5.jpg;0;0;0.00020395

091d3fe447c4f2cac5a1b25d72d76ca6-1.jpg;0;0;0.02395526

0937842bab128a850682ca03c1620500-1.jpg;0;0;0.4006556

0937842bab128a850682ca03c1620500-2.jpg;0;0;0.000148

0937842bab128a850682ca03c1620500-3.jpg;0;0;0.01509576

0937842bab128a850682ca03c1620500-4.jpg;0;0;0.00101886

0937842bab128a850682ca03c1620500-5.jpg;0;0; 5.93538898e-05

09557481850a73621690cc32abd0de5b-1.jpg;0;0;0.05030768

09557481850a73621690cc32abd0de5b-2.jpg;0;0;0.15615667

0979bd390ae05e4f1562079c733ff4b9-1.jpg;0;0;0.21759783

0980802f95ff47a3eb817055a147d9a6-1.jpg;0;0;0.01530515

0980802f95ff47a3eb817055a147d9a6-2.jpg;0;0;0.01537645

09a0a2837cb76a2d4f23e64a3a2d1c64-1.jpg;0;0;0.06260473

09a0a2837cb76a2d4f23e64a3a2d1c64-2.jpg;0;0;0.08065126

09f4b2c86f7a828ddb941a721f53799b-1.jpg;0;0;0.00056005

09f4b2c86f7a828ddb941a721f53799b-2.jpg;0;0; 1.51757213e-05

09f4b2c86f7a828ddb941a721f53799b-3.jpg;0;0;0.35425922

09f4b2c86f7a828ddb941a721f53799b-4.jpg;0;0;0.00268927

09f4b2c86f7a828ddb941a721f53799b-5.jpg;0;0;0.00404166

09fc448c470492b1f1cb055144b47b87-1.jpg;0;0;0.03228169

0a4fec723bb994608cef0c15288c0b14-1.jpg;0;0;0.22176111

0a4fec723bb994608cef0c15288c0b14-2.jpg;0;0;0.04348616

0a691d12009fb3e2ad98ded426b0282e-1.jpg;0;0;0.0665473

0a691d12009fb3e2ad98ded426b0282e-2.jpg;0;1;0.50132692

0a82f8f2496589289a5a40f2d4da1890-1.jpg;0;0;0.00024938

0a82f8f2496589289a5a40f2d4da1890-2.jpg;0;0; 3.69922454e-05

0a82f8f2496589289a5a40f2d4da1890-3.jpg;0;0;0.00311583

0a82f8f2496589289a5a40f2d4da1890-4.jpg;0;0;0.0002347

0a82f8f2496589289a5a40f2d4da1890-5.jpg;0;0;0.00045318

0a8582c4ea36f146df231a4614f2c3ff-1.jpg;0;0;0.14509249

0b60b7e8e4737d480145f71831ae7f27-1.jpg;0;0;0.00751286

0b60b7e8e4737d480145f71831ae7f27-2.jpg;0;0;0.00244664

0b60b7e8e4737d480145f71831ae7f27-3.jpg;0;0;0.03526489

0b60b7e8e4737d480145f71831ae7f27-4.jpg;0;0;0.00022047

0b60b7e8e4737d480145f71831ae7f27-5.jpg;0;0; 2.00465129e-05

0b91425105a51af7a6c7eb6b2c74996a-1.jpg;0;0;0.16343617

0bb33984e130c40417c507313886ccef-1.jpg;0;0;0.0564948

0bc2555fe882a91dc0707036be3fcc75-1.jpg;0;0;0.11738434

0bc2555fe882a91dc0707036be3fcc75-2.jpg;0;0;0.05296614

0bc2555fe882a91dc0707036be3fcc75-3.jpg;0;0;0.46122357

0bc2555fe882a91dc0707036be3fcc75-4.jpg;0;0;0.06074828

0bc2555fe882a91dc0707036be3fcc75-5.jpg;0;0;0.02526563

0bffe1e218e3cd45fc6db44abb2a1034-1.jpg;0;0;0.00033211

0bffe1e218e3cd45fc6db44abb2a1034-2.jpg;0;0; 6.65038606e-05

0bffe1e218e3cd45fc6db44abb2a1034-3.jpg;0;0;0.06797954

0bffe1e218e3cd45fc6db44abb2a1034-4.jpg;0;0;0.00050938

0bffe1e218e3cd45fc6db44abb2a1034-5.jpg;0;0;0.00189826

0c9ea3dd6e7e08ac3880195a45f0cdef-1.jpg;0;0;0.00020941

0d13b4bda49fc3708c55c44fdeeac4d4-1.jpg;0;0; 4.17520823e-06

0d13b4bda49fc3708c55c44fdeeac4d4-2.jpg;0;0; 5.54426333e-06

0d13b4bda49fc3708c55c44fdeeac4d4-3.jpg;0;0; 9.62996819e-06

0d13b4bda49fc3708c55c44fdeeac4d4-4.jpg;0;0; 2.00485210e-05

0d13b4bda49fc3708c55c44fdeeac4d4-5.jpg;0;0; 2.64134883e-06

0d3d8a2a3ab4a56faea5edbe032c96d4-1.jpg;0;0;0.1001256

0d41a86fae9ba656661e59c68ca915ac-1.jpg;0;0;0.09910978

0d41a86fae9ba656661e59c68ca915ac-2.jpg;0;0;0.02364171

0d41a86fae9ba656661e59c68ca915ac-3.jpg;0;0;0.08532617

0d41a86fae9ba656661e59c68ca915ac-4.jpg;0;0;0.00750639

0d9c11c77fb14d5fb56beefe02e98b9e-1.jpg;0;0;0.10781929

0d9c11c77fb14d5fb56beefe02e98b9e-2.jpg;0;0;0.11377509

0d9c11c77fb14d5fb56beefe02e98b9e-3.jpg;0;0;0.23416123

0d9c11c77fb14d5fb56beefe02e98b9e-4.jpg;0;0;0.22042422

0d9c11c77fb14d5fb56beefe02e98b9e-5.jpg;0;0;0.1195484

0db714d98031383bbf0612601857e6cd-1.jpg;0;0;0.0153677

0db714d98031383bbf0612601857e6cd-2.jpg;0;0;0.10638535

0db714d98031383bbf0612601857e6cd-3.jpg;0;0;0.15328921

0db714d98031383bbf0612601857e6cd-4.jpg;0;0;0.35310352

0dc244aabf950da9c86a4c4244bb27f1-1.jpg;0;0;0.01124188

0dc244aabf950da9c86a4c4244bb27f1-2.jpg;0;0;0.07664929

0dc659b8d5a5a0d87afbc17f6ecd6108-1.jpg;0;0;0.02524344

0dc659b8d5a5a0d87afbc17f6ecd6108-2.jpg;0;0;0.0160089

0dcecbcc0a397c6667d85a6d12989afa-1.jpg;0;0;0.06379423

0ddbb08caa97ad9bdab592a1ed1dd46d-1.jpg;0;0;0.00167309

0ddbb08caa97ad9bdab592a1ed1dd46d-2.jpg;0;0; 7.69017352e-05

0ddbb08caa97ad9bdab592a1ed1dd46d-3.jpg;0;0; 8.83794928e-05

0ddbb08caa97ad9bdab592a1ed1dd46d-4.jpg;0;0; 8.01369788e-06

0ddbb08caa97ad9bdab592a1ed1dd46d-5.jpg;0;0; 6.25679168e-05

0e3f94f6400beef57a0a2eec1c83aefb-1.jpg;0;0;0.08759566

0e3f94f6400beef57a0a2eec1c83aefb-2.jpg;0;0;0.43923444

0e3f94f6400beef57a0a2eec1c83aefb-3.jpg;0;0;0.40308142

0e3f94f6400beef57a0a2eec1c83aefb-4.jpg;0;0;0.1061516

0e680960dae616bf57206f7d248cb5d9-1.jpg;0;0;0.01628452

0e680960dae616bf57206f7d248cb5d9-2.jpg;0;0;0.11820374

0e6cb14a8686ce0ace669f1f431d6c39-1.jpg;0;0;0.02014047

0ee30e767ec5bcdb6d939cd6c0d9bed8-1.jpg;0;0;0.00109762

0ee30e767ec5bcdb6d939cd6c0d9bed8-2.jpg;0;0;0.02649696

0ee30e767ec5bcdb6d939cd6c0d9bed8-3.jpg;0;0;0.01725336

0ee30e767ec5bcdb6d939cd6c0d9bed8-4.jpg;0;0;0.00673994

0ee30e767ec5bcdb6d939cd6c0d9bed8-5.jpg;0;0;0.00385548

0ee819fbfc1e12ef12622ca6b83b99fd-1.jpg;0;0;0.01838329

0f1943a52403b403f26eb1772d9d1662-1.jpg;0;0;0.28715277

0f1943a52403b403f26eb1772d9d1662-2.jpg;0;1;0.51611501

0f1943a52403b403f26eb1772d9d1662-3.jpg;0;1;0.64433163

0f1943a52403b403f26eb1772d9d1662-4.jpg;0;1;0.58906424

0f1943a52403b403f26eb1772d9d1662-5.jpg;0;0;0.39897674

0f1f5847c3f7c63e2c2ea59566d93c69-1.jpg;0;1;0.63688689

0f1f5847c3f7c63e2c2ea59566d93c69-2.jpg;0;0;0.03396263

0f1f5847c3f7c63e2c2ea59566d93c69-3.jpg;0;0;0.00257054

0f1f5847c3f7c63e2c2ea59566d93c69-4.jpg;0;0;0.13411832

0f1f5847c3f7c63e2c2ea59566d93c69-5.jpg;0;0;0.01807974

0f3ae1ca102255a2062d5dd948c8d188-1.jpg;0;1;0.85216999

0f45b2d9c31052991c50ba1a810ba128-1.jpg;0;0;0.0013328

0f45b2d9c31052991c50ba1a810ba128-2.jpg;0;0; 8.66987466e-05

0f45b2d9c31052991c50ba1a810ba128-3.jpg;0;0; 6.44640895e-05

0f45b2d9c31052991c50ba1a810ba128-4.jpg;0;0; 1.48249173e-05

0f45b2d9c31052991c50ba1a810ba128-5.jpg;0;0; 4.65117300e-05

0fee4b420920d6d6ca9ff4c7643fc609-1.jpg;0;0;0.00600996

0ff73b04b0eaa32866782dd31ed3a2fb-1.jpg;0;0;0.43353406

100130ddc9ce27abfd9cccff5b7800a7-1.jpg;0;0;0.15510561

102c43357b142aeff0a3a27c9e655c8f-1.jpg;0;0;0.22047961

102c43357b142aeff0a3a27c9e655c8f-2.jpg;0;0;0.26899844

10472a5cc8189b85f8e5cb4992eb5e27-1.jpg;0;0;0.18702349

10472a5cc8189b85f8e5cb4992eb5e27-2.jpg;0;0;0.02735698

10472a5cc8189b85f8e5cb4992eb5e27-3.jpg;0;0;0.03565903

10472a5cc8189b85f8e5cb4992eb5e27-4.jpg;0;0;0.09155101

106e78e6560e7ec353c0b6a7d2305bed-1.jpg;0;0;0.06633332

10c63226370aa565acb3d97206a2b191-1.jpg;0;0;0.00057491

10c63226370aa565acb3d97206a2b191-2.jpg;0;0;0.00017776

10c63226370aa565acb3d97206a2b191-3.jpg;0;0;0.00788701

10c63226370aa565acb3d97206a2b191-4.jpg;0;0;0.01281528

10c63226370aa565acb3d97206a2b191-5.jpg;0;0;0.00772429

10e71f9aa23bb8a5291c2bb600b5e723-1.jpg;0;0;0.0036635

10e71f9aa23bb8a5291c2bb600b5e723-2.jpg;0;0;0.00557468

10e71f9aa23bb8a5291c2bb600b5e723-3.jpg;0;0;0.07559365

10e71f9aa23bb8a5291c2bb600b5e723-4.jpg;0;0;0.0272851

10e71f9aa23bb8a5291c2bb600b5e723-5.jpg;0;0;0.00081326

10e78536c3ff4cf5e01675de47c2312b-1.jpg;0;0;0.09748087

10e8bce4da2cded9dff81f5adce15f72-1.jpg;0;0; 1.60690888e-05

10e8bce4da2cded9dff81f5adce15f72-2.jpg;0;0; 4.11574147e-05

10e8bce4da2cded9dff81f5adce15f72-3.jpg;0;0; 9.93235517e-06

10e8bce4da2cded9dff81f5adce15f72-4.jpg;0;0;0.00019356

10e8bce4da2cded9dff81f5adce15f72-5.jpg;0;0;0.01146996

10fe65e8d680a7708a8b3edbf8d89512-1.jpg;0;0;0.00025807

10fe65e8d680a7708a8b3edbf8d89512-2.jpg;0;0;0.0001161

10fe65e8d680a7708a8b3edbf8d89512-3.jpg;0;0;0.00023856

10fe65e8d680a7708a8b3edbf8d89512-4.jpg;0;0;0.00179871

10fe65e8d680a7708a8b3edbf8d89512-5.jpg;0;0;0.00167404

113668ef68be56342cd56c83b2eb19ce-1.jpg;0;0;0.01268028

113668ef68be56342cd56c83b2eb19ce-2.jpg;0;0;0.0632887

1143df86b40192b18ffe2a60d82623f5-1.jpg;0;0;0.00015331

1143df86b40192b18ffe2a60d82623f5-2.jpg;0;0;0.000224

1143df86b40192b18ffe2a60d82623f5-3.jpg;0;0; 3.56465280e-05

1143df86b40192b18ffe2a60d82623f5-4.jpg;0;0; 6.54782489e-05

1143df86b40192b18ffe2a60d82623f5-5.jpg;0;0;0.00129538

114fdbf60af9c99ffdfb4957033eeafe-1.jpg;0;0;0.18222089

114fdbf60af9c99ffdfb4957033eeafe-2.jpg;0;0;0.12972684

11514bff6b28ab0b35a629ff3053107b-1.jpg;0;0;0.00068595

11514bff6b28ab0b35a629ff3053107b-2.jpg;0;0;0.00986508

11514bff6b28ab0b35a629ff3053107b-3.jpg;0;0;0.01109018

11514bff6b28ab0b35a629ff3053107b-4.jpg;0;0;0.00082544

11514bff6b28ab0b35a629ff3053107b-5.jpg;0;0; 3.99130222e-05

11548117f9fd974f44965d28ede56277-1.jpg;0;0;0.06812058

11548117f9fd974f44965d28ede56277-2.jpg;0;0;0.17008868

115758b79c92c942b17f5bb48ec5becd-1.jpg;0;1;0.71003968

118ecd24036c4d95f3ba60a75aef65a3-1.jpg;0;0;0.03179805

118ecd24036c4d95f3ba60a75aef65a3-2.jpg;0;0;0.03307353

11af11859dbf89cb568940472d519ca4-1.jpg;0;0;0.07633975

